ID,Cikis,Varis,Musteri,Tip,Tonaj,Mesafe,Maliyet,Fiyat,Gecikme
TRK-17989,Rotterdam,İskenderun,Beko,Karayolu,19344,547,1924.84,2477.26,0
TRK-17990,Batum,İskenderun,Beko,Demiryolu,17075,4285,9588.69,11096.96,0
TRK-17991,Hamburg,İzmir,Apple,Demiryolu,6593,4692,15068.75,17483.76,0
TRK-17992,Rotterdam,İskenderun,Tofaş,Karayolu,27236,2738,6294.91,7896.64,0
TRK-17993,Ambarlı,Batum,Apple,Demiryolu,12572,3615,8849.26,10588.53,2
TRK-17994,İskenderun,Hamburg,Arçelik,Denizyolu,29779,3670,12795.95,14563.07,5
TRK-17995,İskenderun,İzmir,Amazon,Denizyolu,42491,2208,5571.12,6166.8,2
TRK-17996,Ambarlı,Samsun,Şişecam,Demiryolu,36937,604,2475.64,2885.68,0
TRK-17997,Samsun,Mersin,Tofaş,Denizyolu,17186,2192,4750.94,5941.97,2
TRK-17998,Hamburg,İskenderun,Vestel,Karayolu,16801,1783,5622.55,6508.73,0
TRK-17999,Ambarlı,Mersin,Beko,Karayolu,10319,4986,14797.15,17598.65,0
TRK-18000,Hamburg,Ambarlı,Tofaş,Karayolu,23414,4373,8979.07,10508.43,5
TRK-18001,Ambarlı,İzmir,Şişecam,Demiryolu,39224,328,1059.94,1279.28,5
TRK-18002,Samsun,Mersin,Apple,Demiryolu,13790,1379,2768.58,3237.31,0
TRK-18003,Batum,Rotterdam,Amazon,Demiryolu,42647,3140,11253.4,14315.63,2
TRK-18004,Samsun,İzmir,Arçelik,Denizyolu,33403,2138,4346.44,5010.28,1
TRK-18005,İzmir,Batum,Amazon,Denizyolu,23542,919,3279.61,4226.21,2
TRK-18006,Mersin,Rotterdam,Arçelik,Denizyolu,12322,2304,3870.01,4839.92,0
TRK-18007,Samsun,İzmir,Tofaş,Denizyolu,43259,597,1460.36,1676.85,5
TRK-18008,Mersin,Samsun,Arçelik,Demiryolu,26578,3103,7672.19,9011.4,0
TRK-18009,Batum,Hamburg,Vestel,Demiryolu,19045,4650,8370.57,10172.54,1
TRK-18010,Ambarlı,Batum,Tofaş,Denizyolu,42421,1460,2654.64,2945.5,2
TRK-18011,Batum,Rotterdam,Arçelik,Denizyolu,43930,1775,6131.48,6815.91,1
TRK-18012,Mersin,İskenderun,Tofaş,Demiryolu,14947,4446,12985.26,14301.6,5
TRK-18013,İzmir,Rotterdam,Apple,Demiryolu,31190,2432,4235.96,4887.76,0
TRK-18014,İzmir,Hamburg,Şişecam,Demiryolu,43085,574,1470.36,1797.81,2
TRK-18015,Ambarlı,Mersin,Arçelik,Karayolu,5637,4515,8193.49,10264.85,5
TRK-18016,Samsun,İskenderun,Arçelik,Karayolu,7105,4753,10917.94,12404.55,0
TRK-18017,Batum,Mersin,Şişecam,Denizyolu,30823,3099,7345.22,8124.75,0
TRK-18018,Hamburg,Mersin,Şişecam,Karayolu,35915,554,1948.32,2451.4,5
TRK-18019,Hamburg,İskenderun,Şişecam,Demiryolu,8074,827,2020.72,2384.85,0
TRK-18020,Rotterdam,İskenderun,Tofaş,Denizyolu,42142,1017,3139.42,3521.65,5
TRK-18021,Rotterdam,Batum,Şişecam,Denizyolu,37089,4039,9659.39,11321.81,0
TRK-18022,Ambarlı,İzmir,Arçelik,Demiryolu,13017,812,2180.71,2472.87,0
TRK-18023,Rotterdam,Mersin,Amazon,Denizyolu,16563,4915,14322.38,17899.16,1
TRK-18024,Samsun,Hamburg,Arçelik,Denizyolu,17315,430,1586.17,1958.04,0
TRK-18025,Samsun,İskenderun,Beko,Demiryolu,11960,1391,3920.78,4341.87,0
TRK-18026,Hamburg,Samsun,Beko,Demiryolu,7674,1718,4139.58,4883.78,5
TRK-18027,İzmir,Hamburg,Arçelik,Demiryolu,23108,576,1571.48,2022.03,0
TRK-18028,Mersin,Batum,Beko,Demiryolu,14145,2590,5305.84,6719.61,0
TRK-18029,Batum,Rotterdam,Apple,Karayolu,39455,3010,9958.42,11055.34,0
TRK-18030,Mersin,Samsun,Tofaş,Karayolu,9908,3572,9119.88,10107.97,0
TRK-18031,Ambarlı,Hamburg,Amazon,Demiryolu,15129,4147,8872.38,10192.06,0
TRK-18032,Rotterdam,Mersin,Beko,Demiryolu,40270,1453,3904.22,4861.5,0
TRK-18033,Hamburg,Ambarlı,Beko,Karayolu,38559,4509,15803.89,18477.26,0
TRK-18034,Hamburg,Batum,Beko,Karayolu,31129,1303,4051.81,4816.33,5
TRK-18035,Ambarlı,Rotterdam,Vestel,Demiryolu,10042,1461,2894.98,3674.47,5
TRK-18036,Rotterdam,Ambarlı,Arçelik,Denizyolu,13875,450,1622.82,2093.53,0
TRK-18037,Mersin,İskenderun,Tofaş,Karayolu,14647,383,1408.74,1649.23,1
TRK-18038,Hamburg,Samsun,Beko,Demiryolu,16216,4816,11129.24,12609.14,0
TRK-18039,Hamburg,Ambarlı,Beko,Demiryolu,20896,1126,2528.47,2972.5,1
TRK-18040,Mersin,İskenderun,Beko,Karayolu,3173,850,2629.3,3183.22,0
TRK-18041,Samsun,İskenderun,Şişecam,Demiryolu,36504,3252,8267.43,10684.63,2
TRK-18042,Mersin,Samsun,Beko,Demiryolu,22771,2711,7315.93,8110.09,5
TRK-18043,Ambarlı,Mersin,Arçelik,Denizyolu,35567,314,890.29,1137.3,0
TRK-18044,İzmir,Rotterdam,Beko,Denizyolu,1189,1203,4219.71,5478.29,5
TRK-18045,Samsun,Rotterdam,Tofaş,Denizyolu,20776,2592,5889.13,7621.45,0
TRK-18046,İskenderun,Rotterdam,Beko,Demiryolu,12290,4185,14006.14,16558.63,1
TRK-18047,Hamburg,Ambarlı,Beko,Karayolu,30471,3748,11480.7,12758.65,0
TRK-18048,Samsun,Hamburg,Şişecam,Karayolu,8474,2696,8462.63,10025.82,5
TRK-18049,Batum,Ambarlı,Apple,Karayolu,44358,3347,8865.61,10146.71,5
TRK-18050,Hamburg,Samsun,Beko,Karayolu,2734,3531,5989.42,7211.07,0
TRK-18051,Mersin,Rotterdam,Vestel,Demiryolu,6155,3236,6562.3,7745.57,1
TRK-18052,Hamburg,Mersin,Şişecam,Demiryolu,39647,218,735.32,947.21,0
TRK-18053,İzmir,Ambarlı,Tofaş,Karayolu,13538,594,2202.95,2823.13,0
TRK-18054,Hamburg,Mersin,Beko,Karayolu,37585,2952,5223.46,6725.0,5
TRK-18055,Hamburg,İskenderun,Tofaş,Denizyolu,37994,1305,2764.07,3132.49,1
TRK-18056,Batum,Mersin,Şişecam,Karayolu,1328,3650,10274.18,12792.9,0
TRK-18057,Samsun,Ambarlı,Beko,Demiryolu,3576,3742,6078.94,7838.2,5
TRK-18058,Rotterdam,İzmir,Arçelik,Denizyolu,17433,293,1082.21,1361.05,1
TRK-18059,İskenderun,Ambarlı,Vestel,Karayolu,38504,2965,7259.67,8340.95,0
TRK-18060,İskenderun,Batum,Tofaş,Denizyolu,37589,4037,11309.79,12708.94,5
TRK-18061,İzmir,Batum,Amazon,Demiryolu,42810,2427,4496.06,5562.21,2
TRK-18062,Samsun,Ambarlı,Amazon,Demiryolu,23746,3713,10400.55,12674.67,0
TRK-18063,Ambarlı,Hamburg,Beko,Demiryolu,4612,865,2255.93,2583.36,0
TRK-18064,Ambarlı,Batum,Tofaş,Denizyolu,3373,1913,6566.52,7755.56,0
TRK-18065,İzmir,Batum,Beko,Denizyolu,34556,3309,5831.74,7450.2,0
TRK-18066,Ambarlı,Mersin,Tofaş,Denizyolu,13796,3481,9250.54,11831.8,0
TRK-18067,İskenderun,Hamburg,Arçelik,Karayolu,31096,3895,11023.54,14071.92,0
TRK-18068,İzmir,Rotterdam,Vestel,Karayolu,26329,818,2952.09,3471.43,0
TRK-18069,İskenderun,Samsun,Apple,Demiryolu,4528,4880,14004.79,18069.11,5
TRK-18070,Hamburg,İzmir,Tofaş,Demiryolu,34916,1331,2806.49,3369.01,0
TRK-18071,İskenderun,Mersin,Amazon,Denizyolu,31469,814,3116.64,3782.46,2
TRK-18072,Mersin,Ambarlı,Apple,Demiryolu,15262,1666,4450.13,5550.74,2
TRK-18073,İskenderun,Samsun,Amazon,Denizyolu,29014,1584,4547.27,5738.42,0
TRK-18074,Ambarlı,Rotterdam,Şişecam,Denizyolu,31968,4124,12068.56,14966.49,5
TRK-18075,İzmir,İskenderun,Amazon,Denizyolu,3343,591,1483.43,1657.63,5
TRK-18076,Hamburg,Samsun,Apple,Denizyolu,43043,1197,3525.57,4156.91,5
TRK-18077,Mersin,Rotterdam,Arçelik,Denizyolu,35112,564,1323.88,1647.05,2
TRK-18078,İskenderun,Rotterdam,Beko,Demiryolu,44919,4995,8142.88,10141.15,0
TRK-18079,Ambarlı,Samsun,Vestel,Denizyolu,34408,4071,11407.82,12550.7,5
TRK-18080,Ambarlı,Batum,Amazon,Denizyolu,36012,2761,7467.65,8434.28,2
TRK-18081,Hamburg,Samsun,Amazon,Demiryolu,9260,2579,5203.54,6740.65,0
TRK-18082,Batum,İzmir,Vestel,Demiryolu,25828,2366,6195.4,8001.03,0
TRK-18083,İskenderun,İzmir,Beko,Denizyolu,34543,4646,8783.21,9782.79,0
TRK-18084,Mersin,İzmir,Arçelik,Karayolu,43634,2022,4572.37,5844.09,0
TRK-18085,İzmir,Ambarlı,Vestel,Demiryolu,33814,1787,6318.92,7150.38,0
TRK-18086,İskenderun,Hamburg,Apple,Demiryolu,13764,4598,9749.21,11375.52,2
TRK-18087,Ambarlı,İskenderun,Beko,Denizyolu,25514,3941,9219.93,10861.57,0
TRK-18088,Samsun,İzmir,Beko,Demiryolu,32623,645,2349.47,2872.25,0
TRK-18089,Samsun,İskenderun,Vestel,Karayolu,19063,4659,14343.06,18327.55,1
TRK-18090,Rotterdam,Batum,Amazon,Karayolu,40595,2700,9155.36,10301.41,0
TRK-18091,İzmir,Mersin,Beko,Demiryolu,27473,2695,5703.61,7361.58,0
TRK-18092,Batum,Mersin,Arçelik,Denizyolu,40810,3525,7279.46,9396.59,0
TRK-18093,Batum,İskenderun,Arçelik,Demiryolu,14696,2483,7762.52,9179.27,2
TRK-18094,Mersin,Ambarlı,Vestel,Demiryolu,37874,2636,8886.75,11259.1,5
TRK-18095,Batum,Hamburg,Amazon,Karayolu,19341,1306,2614.03,3076.92,5
TRK-18096,Hamburg,Batum,Amazon,Denizyolu,35117,2660,9325.57,10888.95,1
TRK-18097,İzmir,İskenderun,Beko,Denizyolu,42283,228,1035.5,1156.34,5
TRK-18098,Mersin,Hamburg,Beko,Karayolu,32322,3897,12246.22,14735.0,0
TRK-18099,Samsun,Hamburg,Şişecam,Karayolu,24080,379,1322.91,1689.87,5
TRK-18100,Mersin,İzmir,Arçelik,Demiryolu,36469,3812,10896.04,12076.42,0
TRK-18101,Batum,Ambarlı,Şişecam,Karayolu,3685,2892,5005.7,6126.71,0
TRK-18102,Ambarlı,Batum,Beko,Demiryolu,16518,3761,7516.41,8345.08,0
TRK-18103,Rotterdam,Samsun,Beko,Demiryolu,24689,4006,14192.61,17061.22,0
TRK-18104,Rotterdam,İskenderun,Vestel,Denizyolu,15708,2115,5394.57,6343.25,0
TRK-18105,Samsun,İzmir,Arçelik,Denizyolu,13548,2735,9259.8,10239.78,0
TRK-18106,Batum,Ambarlı,Beko,Denizyolu,37502,1148,2409.66,2682.11,0
TRK-18107,Rotterdam,Batum,Amazon,Demiryolu,39049,398,1079.52,1341.88,0
TRK-18108,Batum,Ambarlı,Arçelik,Denizyolu,31255,2220,5687.15,6813.67,2
TRK-18109,Rotterdam,Samsun,Şişecam,Karayolu,15816,497,1334.28,1588.45,0
TRK-18110,İskenderun,Batum,Şişecam,Demiryolu,31466,2522,8615.94,10716.62,0
TRK-18111,Batum,Hamburg,Şişecam,Denizyolu,18327,2381,6172.18,7462.04,5
TRK-18112,Samsun,İskenderun,Apple,Denizyolu,26362,762,1581.87,1838.74,0
TRK-18113,Samsun,İskenderun,Vestel,Denizyolu,32315,887,2843.23,3639.54,1
TRK-18114,Samsun,Batum,Beko,Karayolu,29646,980,2278.44,2893.88,0
TRK-18115,Ambarlı,İzmir,Tofaş,Demiryolu,6751,2275,3962.59,4605.05,0
TRK-18116,Mersin,Ambarlı,Arçelik,Denizyolu,14599,4843,9741.23,11328.17,0
TRK-18117,İzmir,Hamburg,Beko,Karayolu,40645,2699,7537.45,9301.62,0
TRK-18118,Batum,Mersin,Şişecam,Demiryolu,16933,2994,9165.77,10398.04,0
TRK-18119,Batum,Rotterdam,Amazon,Karayolu,4945,3997,12107.04,14124.72,1
TRK-18120,Hamburg,İzmir,Arçelik,Demiryolu,20035,409,1501.52,1795.42,5
TRK-18121,Rotterdam,Batum,Arçelik,Karayolu,10946,3657,6478.33,8342.71,1
TRK-18122,Batum,Mersin,Vestel,Demiryolu,20615,2476,7338.51,8306.18,0
TRK-18123,Ambarlı,Rotterdam,Beko,Karayolu,41919,3902,11028.24,12287.36,0
TRK-18124,İskenderun,Hamburg,Tofaş,Demiryolu,10322,669,2128.06,2361.43,5
TRK-18125,İzmir,Samsun,Beko,Demiryolu,41515,2949,7410.3,9045.96,0
TRK-18126,Batum,Hamburg,Apple,Karayolu,31261,2376,7014.1,8097.7,2
TRK-18127,İzmir,Ambarlı,Vestel,Denizyolu,7802,2041,4856.52,5398.62,0
TRK-18128,İzmir,Samsun,Şişecam,Demiryolu,25310,1968,5899.29,7080.77,1
TRK-18129,İzmir,Mersin,Apple,Demiryolu,23725,2574,6515.05,8161.14,5
TRK-18130,Samsun,Ambarlı,Vestel,Demiryolu,15698,3535,7676.22,8869.15,0
TRK-18131,Samsun,İzmir,Amazon,Karayolu,4552,3034,6923.31,8056.69,0
TRK-18132,Hamburg,Samsun,Apple,Karayolu,34803,2149,6893.18,8130.12,0
TRK-18133,Samsun,Ambarlı,Vestel,Denizyolu,20893,1417,2953.89,3397.01,2
TRK-18134,İzmir,Samsun,Tofaş,Denizyolu,2455,4215,8731.4,10103.27,0
TRK-18135,Rotterdam,Mersin,Apple,Karayolu,30196,2101,7048.56,8734.03,0
TRK-18136,İskenderun,Ambarlı,Şişecam,Denizyolu,34948,3940,6766.33,7830.2,1
TRK-18137,Mersin,Hamburg,Şişecam,Denizyolu,19531,2674,8566.71,10817.89,0
TRK-18138,Ambarlı,İskenderun,Tofaş,Karayolu,2196,1405,3915.23,4775.69,0
TRK-18139,Mersin,İskenderun,Beko,Demiryolu,17808,283,1127.47,1271.46,5
TRK-18140,Ambarlı,İzmir,Arçelik,Demiryolu,2837,2858,5586.56,7035.38,0
TRK-18141,İskenderun,Ambarlı,Arçelik,Demiryolu,44483,232,1195.31,1545.97,1
TRK-18142,İzmir,İskenderun,Vestel,Karayolu,36216,966,3403.39,3755.73,5
TRK-18143,İskenderun,Hamburg,Amazon,Denizyolu,19512,727,1819.54,2142.14,2
TRK-18144,Samsun,Mersin,Apple,Denizyolu,7468,3248,9164.96,10800.42,5
TRK-18145,Hamburg,İzmir,Arçelik,Karayolu,34881,1282,2817.73,3511.64,0
TRK-18146,İzmir,İskenderun,Vestel,Karayolu,40507,3982,13627.59,15095.75,0
TRK-18147,Mersin,Ambarlı,Vestel,Karayolu,14723,3835,8226.14,10204.51,1
TRK-18148,Ambarlı,Samsun,Beko,Denizyolu,12222,2767,9185.34,10328.13,2
TRK-18149,Hamburg,Ambarlı,Vestel,Demiryolu,17660,213,599.29,772.92,0
TRK-18150,İzmir,Mersin,Tofaş,Demiryolu,11782,3147,10122.59,11207.79,1
TRK-18151,Mersin,Rotterdam,Arçelik,Denizyolu,11688,1197,4059.4,4927.61,0
TRK-18152,İskenderun,Mersin,Arçelik,Denizyolu,38253,4624,16043.65,19626.05,1
TRK-18153,İskenderun,İzmir,Amazon,Denizyolu,19404,1300,4271.98,5104.42,0
TRK-18154,İskenderun,Hamburg,Tofaş,Karayolu,18181,2505,7638.99,8779.33,0
TRK-18155,Ambarlı,Rotterdam,Şişecam,Karayolu,5037,1350,4005.63,4795.0,0
TRK-18156,Samsun,İzmir,Beko,Karayolu,44494,3843,10476.26,12869.18,0
TRK-18157,Rotterdam,Hamburg,Amazon,Karayolu,40941,2786,4883.41,5851.51,0
TRK-18158,Batum,Rotterdam,Amazon,Denizyolu,40522,1339,2900.97,3374.03,2
TRK-18159,Batum,Hamburg,Beko,Denizyolu,25880,1372,3966.64,4964.51,5
TRK-18160,Rotterdam,Batum,Arçelik,Karayolu,19918,1234,3781.17,4487.61,5
TRK-18161,Batum,Hamburg,Tofaş,Denizyolu,43744,3531,12465.13,14787.78,2
TRK-18162,İskenderun,Batum,Şişecam,Demiryolu,21487,1639,4121.54,4629.8,0
TRK-18163,İskenderun,Rotterdam,Apple,Demiryolu,44349,4240,9753.84,12095.86,1
TRK-18164,Batum,Samsun,Amazon,Demiryolu,26476,314,1043.33,1164.18,5
TRK-18165,Batum,Ambarlı,Şişecam,Demiryolu,1537,4946,13708.57,17698.31,2
TRK-18166,İzmir,İskenderun,Apple,Demiryolu,43434,335,976.68,1204.91,1
TRK-18167,İzmir,Ambarlı,Şişecam,Denizyolu,17695,1635,3461.16,4237.28,5
TRK-18168,Batum,Rotterdam,Vestel,Karayolu,29500,4978,14801.8,18759.39,0
TRK-18169,İskenderun,Rotterdam,Apple,Denizyolu,21791,555,1917.92,2469.47,0
TRK-18170,İskenderun,Samsun,Beko,Karayolu,10332,3580,9396.94,11768.65,5
TRK-18171,Hamburg,Rotterdam,Şişecam,Karayolu,38412,2315,4986.72,6136.11,1
TRK-18172,İzmir,Hamburg,Vestel,Demiryolu,7387,721,2570.5,2886.93,0
TRK-18173,Ambarlı,Mersin,Arçelik,Denizyolu,32127,1103,3900.52,4700.38,5
TRK-18174,İzmir,Samsun,Beko,Demiryolu,21838,3915,11422.23,13626.39,5
TRK-18175,Ambarlı,Mersin,Vestel,Karayolu,35437,4315,9188.87,11580.63,5
TRK-18176,Ambarlı,Samsun,Tofaş,Karayolu,3764,1875,5561.61,6285.68,5
TRK-18177,Ambarlı,Hamburg,Amazon,Denizyolu,25713,2557,7747.73,9383.03,0
TRK-18178,Samsun,Rotterdam,Amazon,Denizyolu,14323,442,1686.11,1947.02,0
TRK-18179,İzmir,Ambarlı,Apple,Denizyolu,22335,3277,8904.86,10328.35,0
TRK-18180,Samsun,İzmir,Tofaş,Denizyolu,36658,1294,3481.61,4112.92,0
TRK-18181,İskenderun,Mersin,Beko,Demiryolu,23506,1973,4412.46,5462.78,5
TRK-18182,Samsun,Hamburg,Vestel,Denizyolu,33766,3000,10796.62,13916.22,5
TRK-18183,Batum,Hamburg,Vestel,Denizyolu,21141,1960,5012.97,6159.08,1
TRK-18184,İskenderun,Ambarlı,Amazon,Demiryolu,39767,4462,10576.2,12661.67,0
TRK-18185,Rotterdam,Ambarlı,Tofaş,Karayolu,29539,530,1241.97,1608.8,0
TRK-18186,Ambarlı,Samsun,Arçelik,Karayolu,40020,4111,12762.72,16547.91,0
TRK-18187,Batum,İskenderun,Arçelik,Denizyolu,18478,1875,5979.65,7398.54,5
TRK-18188,Batum,İzmir,Apple,Demiryolu,26495,4798,13652.5,17316.65,5
TRK-18189,Hamburg,Ambarlı,Amazon,Karayolu,2580,4416,13405.89,16449.38,0
TRK-18190,İzmir,Ambarlı,Apple,Karayolu,29819,3094,8764.31,11175.67,0
TRK-18191,Samsun,Batum,Beko,Karayolu,40135,211,953.66,1179.97,5
TRK-18192,Samsun,Mersin,Tofaş,Demiryolu,40724,1392,4602.97,5786.84,1
TRK-18193,Batum,Mersin,Tofaş,Karayolu,16189,1269,2752.3,3106.96,1
TRK-18194,Batum,İskenderun,Vestel,Denizyolu,10554,1858,3101.9,3542.09,5
TRK-18195,Rotterdam,İzmir,Apple,Karayolu,21214,2689,5809.56,6649.76,0
TRK-18196,Hamburg,İzmir,Arçelik,Demiryolu,39403,1631,6016.76,7459.13,0
TRK-18197,İzmir,Mersin,Apple,Karayolu,18527,4934,10405.61,13509.43,0
TRK-18198,Samsun,Rotterdam,Beko,Demiryolu,12227,1065,2026.66,2455.61,2
TRK-18199,Mersin,Hamburg,Apple,Demiryolu,22003,4366,8763.2,9747.57,0
TRK-18200,İzmir,Mersin,Arçelik,Demiryolu,8859,1687,5082.06,5874.89,2
TRK-18201,Samsun,İskenderun,Vestel,Karayolu,13247,2236,4800.57,5650.26,1
TRK-18202,Mersin,İzmir,Beko,Denizyolu,22437,2857,4710.72,5924.9,0
TRK-18203,İskenderun,Hamburg,Şişecam,Denizyolu,4596,2824,7046.68,7968.19,5
TRK-18204,Rotterdam,Batum,Vestel,Denizyolu,32175,4536,8128.67,10392.45,5
TRK-18205,Ambarlı,Hamburg,Şişecam,Denizyolu,39645,3468,11764.43,14284.3,1
TRK-18206,Rotterdam,İzmir,Arçelik,Demiryolu,24706,4968,8029.44,9082.42,0
TRK-18207,Mersin,Batum,Tofaş,Denizyolu,3077,3016,7543.63,9675.27,0
TRK-18208,Rotterdam,İzmir,Amazon,Demiryolu,28620,3920,8533.63,11032.01,1
TRK-18209,Mersin,Samsun,Amazon,Demiryolu,12692,1651,2612.16,2968.04,0
TRK-18210,Samsun,Mersin,Vestel,Denizyolu,14259,1849,3380.88,3737.89,0
TRK-18211,Mersin,Rotterdam,Beko,Denizyolu,4798,3287,7799.73,9303.09,5
TRK-18212,İzmir,Mersin,Beko,Demiryolu,13183,2327,4182.27,5199.46,0
TRK-18213,Samsun,İzmir,Amazon,Karayolu,36494,1540,5687.91,7220.27,1
TRK-18214,Rotterdam,Hamburg,Beko,Demiryolu,43910,1201,3488.96,3926.6,0
TRK-18215,Ambarlı,Batum,Apple,Denizyolu,23415,1946,6207.26,7506.39,0
TRK-18216,Batum,Ambarlı,Apple,Demiryolu,7222,1694,5278.97,5857.56,2
TRK-18217,İzmir,Batum,Vestel,Denizyolu,21515,4133,13218.66,16434.38,1
TRK-18218,Ambarlı,Batum,Vestel,Denizyolu,17542,2973,6847.1,7958.19,0
TRK-18219,Mersin,İskenderun,Apple,Denizyolu,42599,3159,7865.97,10201.09,1
TRK-18220,İzmir,Batum,Vestel,Demiryolu,38574,1380,4478.46,5778.68,1
TRK-18221,Rotterdam,İzmir,Amazon,Demiryolu,10013,2533,4029.98,4840.85,2
TRK-18222,Rotterdam,Samsun,Apple,Karayolu,27489,4536,8995.87,11415.54,5
TRK-18223,İzmir,Rotterdam,Arçelik,Denizyolu,44575,3214,9852.01,12550.4,2
TRK-18224,Rotterdam,Samsun,Beko,Demiryolu,12161,3589,10675.51,13531.62,0
TRK-18225,Batum,İskenderun,Vestel,Denizyolu,28659,861,1745.87,1954.71,0
TRK-18226,Samsun,İskenderun,Beko,Denizyolu,42206,4480,10592.24,12348.74,2
TRK-18227,İzmir,Hamburg,Arçelik,Karayolu,23961,2475,6194.71,6899.82,0
TRK-18228,Ambarlı,Batum,Şişecam,Karayolu,22018,4552,16075.58,18592.96,2
TRK-18229,Rotterdam,Samsun,Vestel,Demiryolu,23271,2727,8733.11,10646.92,2
TRK-18230,İzmir,Ambarlı,Apple,Demiryolu,30965,2803,7557.17,9164.94,0
TRK-18231,Rotterdam,Ambarlı,Şişecam,Denizyolu,28718,2468,8456.92,10877.23,0
TRK-18232,İskenderun,Hamburg,Apple,Demiryolu,25221,4587,7956.18,10333.25,5
TRK-18233,İzmir,Batum,Şişecam,Demiryolu,37227,4443,14850.09,16832.16,2
TRK-18234,İskenderun,İzmir,Şişecam,Denizyolu,22640,1547,5276.23,6296.46,0
TRK-18235,Batum,Rotterdam,Vestel,Demiryolu,2859,4939,10755.06,13697.87,0
TRK-18236,İzmir,Ambarlı,Vestel,Denizyolu,42428,709,2301.53,2723.79,2
TRK-18237,Mersin,Rotterdam,Amazon,Karayolu,32329,2447,4381.75,5440.85,1
TRK-18238,Mersin,Hamburg,Apple,Demiryolu,22781,3588,11440.39,14558.8,2
TRK-18239,Rotterdam,Batum,Arçelik,Demiryolu,3780,2092,6287.2,7882.03,0
TRK-18240,Samsun,Rotterdam,Beko,Denizyolu,16114,3395,6437.1,7276.6,0
TRK-18241,Hamburg,İzmir,Amazon,Denizyolu,5612,674,1726.27,2135.82,0
TRK-18242,İzmir,Samsun,Vestel,Demiryolu,8210,2976,7348.55,9366.7,0
TRK-18243,Rotterdam,Mersin,Apple,Karayolu,33232,3291,9795.28,12421.58,2
TRK-18244,Rotterdam,Samsun,Arçelik,Demiryolu,10233,1326,4598.72,5596.14,0
TRK-18245,Mersin,İskenderun,Şişecam,Demiryolu,14643,830,2148.99,2678.79,0
TRK-18246,İzmir,Hamburg,Amazon,Denizyolu,34228,252,917.62,1177.18,1
TRK-18247,Mersin,Rotterdam,Amazon,Demiryolu,32359,3062,10784.55,12573.59,2
TRK-18248,İskenderun,Rotterdam,Şişecam,Denizyolu,30052,4680,9848.45,11028.2,0
TRK-18249,Samsun,Ambarlı,Vestel,Karayolu,23909,1967,3761.45,4219.34,2
TRK-18250,Batum,Rotterdam,Amazon,Demiryolu,7946,4016,12617.01,13925.75,5
TRK-18251,Mersin,Hamburg,Apple,Karayolu,43657,2416,7319.25,9514.71,5
TRK-18252,Samsun,Batum,Vestel,Demiryolu,7112,2977,5157.23,6632.93,2
TRK-18253,İzmir,Batum,Vestel,Denizyolu,13214,4108,10771.07,13117.16,0
TRK-18254,İzmir,İskenderun,Şişecam,Karayolu,34905,4330,10195.69,12117.96,0
TRK-18255,İskenderun,Ambarlı,Amazon,Demiryolu,18155,4571,8091.49,9423.47,1
TRK-18256,İzmir,Mersin,Tofaş,Demiryolu,22028,946,1703.39,1987.73,0
TRK-18257,Rotterdam,İzmir,Amazon,Denizyolu,37284,353,940.19,1160.64,0
TRK-18258,Batum,İskenderun,Amazon,Demiryolu,22069,817,2657.36,3181.09,0
TRK-18259,Hamburg,İzmir,Amazon,Demiryolu,25828,1541,4930.74,5947.71,2
TRK-18260,Hamburg,Rotterdam,Vestel,Denizyolu,18787,4426,13754.56,17053.95,5
TRK-18261,Hamburg,Batum,Tofaş,Demiryolu,13119,2449,8355.5,9875.83,1
TRK-18262,Rotterdam,Batum,Beko,Karayolu,8803,4167,8255.23,9178.99,1
TRK-18263,Hamburg,Batum,Amazon,Demiryolu,21933,1358,2611.52,2875.85,0
TRK-18264,İskenderun,Mersin,Apple,Demiryolu,26600,1205,3792.12,4268.67,0
TRK-18265,Ambarlı,Samsun,Arçelik,Demiryolu,41672,2560,6225.9,7557.59,0
TRK-18266,Ambarlı,Batum,Amazon,Karayolu,42575,3228,7649.49,8654.07,2
TRK-18267,Samsun,İskenderun,Şişecam,Demiryolu,24278,4018,11512.76,12878.33,1
TRK-18268,Batum,Rotterdam,Apple,Demiryolu,27554,4688,14073.63,16039.9,0
TRK-18269,İskenderun,Rotterdam,Vestel,Demiryolu,15172,3083,8967.92,11254.67,0
TRK-18270,Rotterdam,İzmir,Amazon,Denizyolu,26312,561,1150.11,1313.74,0
TRK-18271,Hamburg,Batum,Şişecam,Denizyolu,3025,3263,5181.23,5893.64,0
TRK-18272,Samsun,Hamburg,Beko,Karayolu,15112,2269,6455.68,7679.81,0
TRK-18273,Batum,İzmir,Şişecam,Demiryolu,38981,1857,3913.69,4928.08,5
TRK-18274,Batum,Samsun,Arçelik,Demiryolu,38741,3819,10487.32,12869.15,5
TRK-18275,Samsun,Batum,Tofaş,Karayolu,24249,2536,8510.07,10286.69,5
TRK-18276,İzmir,İskenderun,Tofaş,Demiryolu,31805,2945,5909.43,7333.38,2
TRK-18277,Samsun,Batum,Arçelik,Denizyolu,2504,3856,6181.95,7772.41,0
TRK-18278,Mersin,İskenderun,Beko,Denizyolu,20419,1903,5242.59,6658.9,1
TRK-18279,Ambarlı,Mersin,Arçelik,Denizyolu,39532,1530,4699.62,5465.24,1
